customer_age,account_balance,annual_income,loan_amount,loan_duration_months,num_of_credit_cards,credit_card_utilization,monthly_salary,num_of_loans,num_of_defaults,num_of_transactions,avg_transaction_value,loan_to_income_ratio,credit_score,investment_value,savings_account_balance,fixed_deposit_amount,num_of_dependents,customer_tenure_years,emi_amount,house_value,insurance_amount,spending_score,digital_transactions_ratio,mobile_banking_usage_hours,branch_visits_per_month,internet_banking_logins,loan_interest_rate,customer_satisfaction_score,risk_factor,bank_profit
50,59849.03,443081.21,162215.8,34,3,0.67,55627.66,3,0,234,1540.57,0.81,640.27,0.0,42208.19,135438.23,3,4.3,12267.27,4876158.0,88481.57,15.58,0.65,8.19,8,8,11.97,8.55,0.08,245507.6
45,55783.37,1016426.96,202890.65,46,3,0.89,51706.56,0,0,81,1386.74,0.66,671.35,121590.04,28425.25,113006.96,0,3.45,11835.01,6547148.27,157058.62,14.91,0.48,3.78,3,1,7.1,7.32,0.82,354608.54
64,99106.0,483456.29,183019.01,47,2,0.46,62305.11,0,1,299,2241.41,0.15,685.73,57914.81,38832.62,177740.04,3,8.13,7376.31,3510496.83,117789.21,48.44,0.03,5.7,1,7,7.83,3.97,0.34,122718.77
50,37245.2,942364.3,201369.98,70,0,0.61,59347.06,0,1,106,2578.17,0.1,686.76,43265.3,0.0,155578.44,1,1.44,6576.51,5368615.65,42993.16,13.29,0.92,2.35,6,13,9.82,8.48,0.85,365901.87
22,39380.06,806798.59,206870.18,36,2,0.19,53779.46,0,2,359,2578.76,0.57,560.24,109910.99,38954.21,221019.23,0,6.29,6282.78,4361333.34,92785.23,47.33,0.9,5.3,3,21,10.4,5.39,0.99,327056.53
65,37537.19,538443.17,206138.5,35,0,0.8,49460.13,1,1,193,1488.31,0.4,691.08,141181.72,0.0,144087.64,2,10.16,7362.83,5393629.39,102009.51,46.19,0.38,2.26,4,23,9.21,2.57,0.35,267229.64
36,38890.46,1143827.72,316666.71,23,1,0.97,31420.04,3,1,367,2233.2,0.43,593.36,32127.68,7390.89,162648.09,0,14.53,12537.67,4355559.1,83825.25,88.41,0.03,11.93,0,17,6.44,1.7,0.13,362273.16
21,37252.26,401590.79,161610.98,22,2,0.27,49142.94,0,2,133,1460.07,0.97,665.68,140135.82,2473.53,280614.49,2,6.67,10429.99,5912886.17,84593.58,29.62,0.73,1.21,9,29,11.05,7.3,0.14,96888.29
52,73780.33,929788.54,267643.31,43,0,0.49,52315.57,3,2,105,1873.67,0.72,654.93,63871.76,22430.49,119281.52,3,3.4,12777.55,3608946.39,83308.77,56.07,0.79,2.84,5,26,11.77,8.79,0.76,358675.13
66,78410.08,950145.58,347436.73,19,1,0.09,62268.47,2,1,328,2312.1,0.41,626.06,125957.24,19818.03,130039.34,0,12.35,4899.94,4670659.12,28611.78,74.35,0.54,10.37,6,0,8.43,8.27,0.14,395543.75
34,38585.07,532344.95,208944.29,61,2,0.56,89446.29,0,0,322,2636.83,0.02,722.16,123157.97,27949.19,234244.19,0,11.29,10820.17,5027245.17,21498.66,59.59,0.4,13.54,2,22,7.35,6.9,0.26,212554.38
61,33352.89,1048116.33,192566.49,27,3,0.5,50760.66,3,1,215,710.36,0.03,623.8,91734.26,19115.36,83022.12,0,12.97,10781.77,3682413.69,73864.27,95.41,0.85,14.47,9,28,6.12,2.27,0.2,443673.75
45,59428.31,637488.37,231558.03,61,2,0.14,44644.04,1,0,207,2059.18,0.68,653.85,101194.92,32251.0,242076.2,3,3.61,13600.95,4865575.09,83980.13,60.23,0.19,12.54,1,8,7.42,1.85,0.36,263820.75
47,38955.54,772173.41,344378.02,24,4,0.44,49282.56,3,0,298,2844.38,0.84,723.94,84151.99,10673.07,133417.18,1,6.37,8772.72,5708305.81,46428.18,90.19,0.44,3.17,9,8,10.2,4.11,0.07,391920.43
46,62658.64,765080.46,265528.61,62,2,0.33,62300.17,0,0,235,2139.33,0.71,652.42,110541.49,32481.63,91668.88,3,14.73,8560.52,4419457.65,59030.89,24.51,0.02,4.29,6,1,11.47,8.69,0.86,356398.44
63,54058.46,666422.81,207502.86,49,4,0.52,68829.53,2,2,127,2049.57,0.41,642.07,110188.24,19692.59,213365.14,0,2.79,14519.5,5400582.08,89874.83,56.08,0.16,13.06,0,15,6.56,9.66,0.86,203835.65
23,19685.12,902702.07,288710.13,40,1,0.59,70925.18,3,2,71,1662.2,0.03,666.59,63044.59,43558.6,132421.16,1,10.24,9486.96,3690839.51,141242.34,54.33,0.94,13.34,1,3,9.32,3.17,0.41,298098.24
52,80950.1,898372.18,161816.63,6,2,0.01,72415.62,2,2,157,2828.45,0.97,707.03,45686.72,28719.07,277700.13,0,3.94,10531.81,3184264.3,138611.97,98.95,0.58,9.61,2,12,10.17,7.86,0.61,242708.22
58,85917.55,262867.01,304508.76,57,1,0.76,74538.46,1,1,322,1689.93,0.99,752.32,140334.17,16963.38,155681.04,0,7.75,11428.9,5334570.6,139952.77,20.45,0.81,4.7,3,16,7.66,6.16,0.64,192600.49
54,37744.23,1026085.06,282688.58,42,1,0.71,55816.75,3,2,301,1939.91,0.55,633.19,108160.43,19659.27,155172.02,2,12.11,4996.73,3828977.35,59587.02,14.1,0.49,3.36,4,10,9.42,1.29,0.75,389627.12
41,42245.97,284377.0,225375.32,70,0,0.37,90797.1,3,2,64,1717.87,0.07,637.25,134793.45,9908.84,108972.82,0,7.58,10123.31,2487937.16,91108.7,61.17,0.83,12.78,3,22,10.29,5.89,0.52,219380.65
46,55717.31,958136.55,182913.14,56,1,0.05,54678.47,1,1,353,2064.92,0.54,666.18,73183.85,23593.6,139726.5,3,12.18,6264.59,3587700.55,149425.72,22.37,0.54,3.08,9,1,11.03,8.25,0.51,368900.96
66,56689.14,981676.28,179065.53,6,1,0.75,61640.11,1,1,209,2855.39,0.89,691.51,67022.46,16958.04,130914.93,3,6.68,9737.11,6117094.5,29412.34,63.92,0.0,9.93,2,3,8.71,3.49,0.63,279424.55
63,63170.89,427258.39,292785.39,26,2,0.96,79437.41,1,0,254,1456.34,0.68,641.49,59526.52,27241.68,243196.77,3,14.99,9116.31,5772320.07,81622.05,97.25,0.9,14.52,0,11,10.49,9.08,0.7,187199.87
48,90204.09,597296.43,348318.44,58,2,0.24,68496.38,0,1,162,2067.53,0.72,714.43,92769.7,6620.01,170272.18,1,6.82,8480.89,3155495.68,108886.69,94.65,0.15,10.58,6,1,7.81,3.13,0.35,169662.17
52,46461.06,423573.83,199015.38,21,3,0.32,26387.3,0,1,217,2234.64,0.08,634.14,109297.85,16703.27,199388.55,2,2.67,11880.02,2745978.06,31794.81,23.11,0.45,3.87,9,0,7.28,1.69,0.33,202889.31
50,34034.06,646269.74,286670.94,66,0,0.18,60084.54,3,2,302,1512.6,0.11,584.96,78247.01,8404.79,156894.79,2,6.33,10292.19,4008917.16,117154.42,17.09,0.48,4.24,5,22,7.12,2.44,0.27,406823.12
69,22413.62,622991.43,83037.84,59,1,0.58,72929.47,3,0,235,1964.59,0.13,706.59,162592.98,9026.59,121233.36,0,11.27,6817.29,5748551.11,161879.72,56.07,0.05,1.39,1,5,8.15,8.53,0.55,238586.75
38,35381.4,894915.13,203230.58,45,0,0.15,39847.95,3,0,396,3110.8,0.9,712.38,74314.09,26060.5,175969.36,0,12.8,6715.47,4265119.68,148983.39,58.68,0.05,10.29,1,15,6.22,4.76,0.36,340488.57
49,49337.46,1027577.19,247515.29,31,4,0.36,71260.39,2,1,276,938.91,0.53,732.23,109951.85,31245.06,261352.27,2,7.17,12520.45,4275113.3,92889.75,66.23,0.76,7.78,2,1,7.7,8.17,0.54,380778.88
40,85891.16,1048920.95,177225.33,70,1,0.7,65852.31,1,2,65,1747.28,0.79,580.41,64678.28,0.0,76612.49,1,9.12,9886.66,3763040.57,132575.8,74.15,0.3,3.1,7,13,9.91,5.78,0.41,376476.94
50,39647.77,559457.99,175079.49,69,0,0.56,77758.81,3,2,205,2150.34,0.12,646.72,73075.2,38618.75,179363.69,3,12.75,5727.7,4174175.09,31346.79,60.1,0.41,3.42,7,19,9.89,5.33,0.84,204756.83
20,54475.76,647694.53,196577.64,48,3,0.39,49621.03,1,2,160,1774.43,0.93,667.45,96546.5,34040.87,254760.7,0,12.3,8750.51,5516889.88,111134.11,11.18,0.56,0.14,9,11,6.44,8.26,0.07,278827.51
35,49671.54,279140.45,273375.42,22,3,0.42,74938.4,0,2,50,3731.75,0.82,767.85,66694.56,6533.24,92965.91,2,10.04,9527.65,4602309.07,87813.03,79.02,0.37,14.68,9,26,7.72,4.81,0.57,113469.31
42,73767.87,498532.48,235013.68,64,1,0.56,62394.12,1,1,90,2329.21,0.22,672.04,103576.62,28268.44,214540.79,1,12.32,6298.23,4257764.46,94022.6,7.95,0.78,12.42,9,18,9.42,8.22,0.58,182300.89
59,100538.65,941212.91,70941.5,28,4,0.01,86490.75,2,2,97,1373.38,0.87,612.67,117610.04,15398.14,214621.96,3,8.85,8089.23,5280827.66,104153.2,2.0,0.88,5.91,9,27,7.91,1.91,0.38,243116.76
48,39382.62,1103895.71,80343.99,12,3,0.08,101790.75,2,0,157,597.94,0.26,694.84,143734.98,19018.99,59400.35,0,0.57,12753.56,4585912.26,115505.27,76.97,0.06,14.19,7,2,8.51,6.73,0.42,371188.65
20,40211.21,391412.78,201450.79,49,3,0.88,83074.96,1,0,210,2204.17,0.21,745.47,56803.88,26020.55,227730.55,3,1.1,17468.88,5640278.03,41916.42,54.84,0.64,10.16,6,18,10.28,7.32,0.8,121015.95
57,70883.22,551883.94,286614.93,58,4,0.08,67207.78,2,1,210,1546.63,0.26,734.83,106713.69,24799.96,108411.74,3,14.71,10907.99,3683984.97,60781.71,69.86,0.32,11.27,1,10,6.06,9.09,0.28,320852.79
63,63637.83,693398.56,30199.61,39,0,0.71,94815.06,2,2,177,2773.34,0.91,708.09,97522.07,14270.04,175119.49,2,2.6,5935.39,4826483.88,89749.55,38.27,0.58,10.2,0,3,7.66,3.02,0.87,198650.75
41,86934.15,770040.29,210021.59,51,3,0.92,69052.17,0,2,259,1835.08,0.92,693.13,26072.75,14227.68,221689.88,2,6.37,9347.02,5565085.92,28853.56,1.11,0.48,11.35,5,16,6.85,6.44,0.9,178977.62
67,61678.56,497599.12,207900.17,21,2,0.27,46380.81,3,2,200,1658.99,0.33,566.61,54848.52,14817.73,234005.68,3,14.04,10366.09,6364044.53,105489.98,33.1,0.33,2.56,7,16,6.77,4.9,0.65,142710.78
49,42814.16,806015.26,361067.02,24,3,0.37,59410.9,2,2,304,1648.85,0.71,681.28,118997.89,31428.28,42490.53,3,3.33,12359.03,3187618.8,133308.73,60.81,0.09,8.44,0,6,11.75,4.44,0.77,346673.19
64,61813.1,581540.16,219198.26,7,0,0.57,71425.08,3,1,267,2591.91,0.68,688.91,45893.73,1381.84,275202.18,0,12.73,12429.98,4291533.61,155685.71,22.57,0.56,12.74,2,4,8.26,1.96,0.61,263763.42
39,72174.07,696386.93,280639.12,15,0,0.88,72389.31,1,2,79,2249.35,0.81,672.0,97063.18,18380.86,249254.98,1,12.36,14092.76,2920884.08,103856.79,68.78,0.11,0.29,0,18,9.16,2.21,0.53,301331.7
40,66409.64,836571.06,261300.57,55,1,0.94,43121.03,1,1,94,3053.57,0.3,715.35,15102.3,35725.47,223635.39,1,14.8,9995.35,3336238.99,175455.4,79.44,0.16,1.85,9,24,10.4,8.53,0.97,272444.82
19,60145.48,701605.57,79554.68,17,2,0.74,43597.02,2,2,129,1870.94,0.51,671.2,95881.91,27037.04,175303.46,3,4.58,10053.04,4522219.41,98598.25,45.43,0.98,3.68,8,20,6.28,7.75,0.28,206191.15
44,71333.49,590903.53,311456.58,27,0,0.09,54880.35,1,2,88,2517.37,0.67,661.57,17859.64,30509.64,119501.15,2,5.07,4336.19,2067637.48,49728.47,87.57,0.32,4.42,6,25,7.45,4.44,0.15,213397.13
59,73385.91,672597.55,267231.72,37,4,0.67,68018.15,0,0,289,2527.63,0.03,731.95,75816.86,18519.41,74177.27,1,13.59,6961.66,5003205.74,97761.85,85.48,0.58,2.74,7,18,10.99,8.46,0.29,308291.48
19,77643.18,677909.26,290661.49,6,2,0.41,69938.44,2,1,94,2404.29,0.38,659.32,82490.45,8364.37,36331.18,3,3.89,5913.24,5168605.9,91773.09,87.81,0.27,9.36,8,8,11.17,1.73,0.61,289226.48
43,62974.2,607497.24,564099.02,59,2,0.47,62119.58,2,0,127,1694.09,0.7,683.23,104921.02,20556.88,195117.52,2,8.44,7478.08,4408304.58,120646.31,66.1,0.87,4.41,2,16,8.24,6.62,0.19,316641.92
34,46657.64,635300.98,83270.96,63,4,0.05,47483.57,2,1,386,2284.04,0.25,724.88,89897.96,13110.64,223600.15,0,10.76,6544.38,3491524.39,110825.04,30.48,0.28,2.37,9,29,8.25,8.81,0.91,186919.74
57,52934.27,1099661.79,387975.73,23,3,0.19,86054.14,1,2,398,1941.65,0.96,629.47,50563.98,42306.87,144076.51,1,4.44,6747.42,4207299.94,107970.98,48.13,0.37,13.59,1,8,10.54,8.55,0.41,398330.07
50,74130.18,840229.86,227004.2,11,4,0.79,43919.13,1,2,337,1925.89,0.03,624.04,51311.4,18418.23,117731.78,0,14.11,13267.83,7039953.4,138676.41,71.05,0.61,10.43,5,13,7.77,4.36,0.85,306941.04
26,33661.29,626129.92,272986.31,50,4,0.45,79535.11,2,1,329,1516.51,0.96,747.9,35435.66,26374.59,154893.9,2,10.15,4229.22,3875550.26,82801.67,21.06,0.87,3.69,4,4,6.7,7.71,0.25,323441.98
60,57373.47,874238.6,246359.02,28,3,0.3,71082.35,3,0,165,727.8,0.22,650.36,108259.42,37023.92,105172.82,3,1.18,9404.95,3554563.47,121548.98,73.88,0.82,5.41,3,21,7.55,4.85,0.31,349430.09
65,42133.22,616545.13,216061.09,28,3,0.38,79204.98,1,1,318,2749.03,0.05,714.62,106494.13,9032.51,151512.68,0,2.47,12592.47,1725439.45,111234.66,54.81,0.26,11.11,5,1,8.32,8.56,0.06,233122.65
56,50574.9,993281.16,204413.37,31,3,0.85,53333.5,1,1,384,2258.94,0.29,591.23,126776.33,0.0,101156.41,3,3.27,9095.52,5752658.95,104557.82,9.6,0.83,11.86,5,23,6.31,5.78,0.26,342377.44
46,75569.04,792410.55,276360.7,12,3,0.75,57860.19,2,2,361,1194.08,0.79,554.85,79994.33,24900.14,192842.75,1,4.05,13981.33,3011749.89,97371.81,55.73,0.7,2.65,2,14,8.87,7.88,0.49,393907.21
59,53821.98,673174.46,128626.1,49,3,0.27,60825.64,3,0,102,2430.63,0.75,698.21,30626.26,26783.27,237070.87,0,11.09,8201.29,4605862.03,49148.78,6.68,0.99,14.05,1,15,10.44,1.71,0.95,279939.12
43,50928.73,811929.23,310046.33,32,4,0.12,52854.03,2,1,117,2760.88,0.21,673.62,87360.03,15859.03,185595.45,1,1.79,15252.23,7028014.73,89843.49,1.43,0.94,11.78,8,18,9.08,6.31,0.39,378129.91
52,22802.88,307280.96,216704.45,31,1,0.25,63378.88,1,0,231,2466.6,0.2,698.68,100441.88,8437.47,144367.42,1,5.58,5294.15,4943179.56,92408.25,88.96,0.53,12.85,7,0,6.43,5.95,0.64,198796.2
67,64925.07,418308.13,159594.45,41,1,0.92,83686.34,2,0,83,1465.02,0.64,773.74,53410.04,23098.19,219239.15,1,13.72,13986.93,4929826.2,71091.01,48.99,0.75,2.16,3,22,8.64,6.49,0.43,170905.53
42,62909.68,401518.75,213998.97,60,0,0.58,40547.49,2,1,333,1560.8,0.46,618.13,57206.41,19762.53,151323.44,1,8.57,7317.29,4109051.71,45684.6,54.33,0.57,2.15,5,11,10.25,7.26,0.05,237425.63
41,93265.09,735735.77,350571.94,69,1,0.53,50141.82,2,0,355,1671.27,0.79,681.91,118036.92,23222.01,217014.41,1,4.35,14334.7,4876573.12,77739.01,27.99,0.59,4.58,2,18,6.35,9.26,0.5,252678.59
30,43844.44,1133128.75,207173.19,62,1,0.6,48513.82,3,2,298,2516.65,0.02,753.87,104024.86,8670.44,105469.92,2,14.38,8595.79,4590813.05,81062.99,54.27,0.1,0.97,7,19,6.36,8.07,0.07,474882.72
24,54383.01,1257825.04,278676.29,66,4,0.37,58583.73,2,2,160,2287.38,0.61,625.35,145314.78,23247.96,114528.38,0,4.04,13313.77,5148393.84,46387.51,16.89,0.0,1.37,2,14,8.22,2.98,0.88,495920.75
53,54987.67,859512.78,191523.5,7,3,0.81,57967.11,1,2,143,3674.17,0.73,650.76,168884.03,28195.35,80782.96,3,13.62,13821.4,1600191.27,46345.67,74.56,0.05,2.15,1,4,7.17,8.43,0.75,345362.31
62,81549.07,825211.12,310633.75,60,3,0.52,71584.72,2,2,228,1015.47,0.99,591.64,39887.65,4941.12,117416.69,3,11.02,8266.14,4955405.2,16322.33,82.33,0.97,10.69,6,0,11.61,2.1,0.38,283355.6
37,48094.09,249735.57,304840.62,43,4,0.12,60505.85,3,0,96,1968.44,0.68,791.89,83245.29,34604.17,218697.76,2,11.24,13065.69,5020162.68,111802.93,85.59,0.13,0.45,2,10,9.49,6.6,0.64,210165.58
18,55580.43,564331.55,397888.71,34,1,0.13,64543.25,0,2,331,843.35,0.23,569.77,104945.38,22544.93,88977.67,3,11.59,9916.1,7556807.05,139121.47,10.67,0.04,1.25,8,26,7.72,8.94,0.11,331765.81
25,62157.93,503054.06,235954.88,31,4,0.54,65976.72,3,1,389,2357.99,0.11,719.93,114542.94,28509.44,0.0,3,7.85,5612.19,4494861.77,100644.09,55.78,0.31,14.16,2,8,10.23,1.91,0.7,186865.93
63,53732.18,544788.1,303492.38,40,0,0.94,63681.06,2,2,141,2640.14,0.64,614.01,140635.25,7210.69,120983.98,3,12.31,11524.93,4765969.9,83827.41,80.88,0.59,1.25,7,6,8.25,8.65,0.82,216705.93
33,41071.33,657964.05,257845.4,34,3,0.31,70549.7,0,1,261,2865.26,0.52,627.46,129145.0,26825.85,67838.96,0,12.62,6950.29,4975595.68,44399.65,12.82,0.95,8.06,1,1,6.79,8.19,0.82,224541.87
31,53881.8,581977.36,353669.74,39,2,0.87,58165.15,2,1,124,2113.11,0.9,733.2,145537.2,3553.58,114691.23,3,5.73,8040.96,5009408.43,11804.84,9.95,0.7,9.64,8,28,7.42,5.53,0.28,307240.7
29,71472.63,205175.05,192493.41,46,0,0.76,84695.53,3,2,251,852.01,0.73,642.87,102454.41,10517.53,297480.87,0,6.3,7321.65,3019654.18,98681.06,81.69,0.28,14.38,0,16,9.86,3.78,0.26,110136.17
68,29469.69,886977.56,309600.43,46,0,0.25,98124.3,0,2,346,1969.91,0.51,712.59,74859.85,22633.67,87772.14,3,13.39,11134.65,5482075.96,124626.74,79.67,0.94,13.5,2,15,6.31,4.65,0.52,450846.52
40,52659.39,431814.24,234424.22,28,4,0.04,70593.46,0,0,357,2262.07,0.4,749.0,177998.26,17240.5,194347.38,3,8.11,7043.26,3399135.04,66703.66,44.87,0.04,6.61,1,15,7.64,9.72,0.97,138145.56
32,35997.58,759811.72,244864.95,8,1,0.1,63419.87,2,1,260,1396.91,0.4,690.03,106133.01,20274.97,144384.93,0,13.07,6320.94,4987981.51,142216.39,10.97,0.98,14.13,6,13,7.25,2.82,0.92,256548.75
45,73900.93,1218520.67,257340.2,63,3,0.73,69368.73,2,2,387,1841.01,0.23,724.46,90326.1,39273.87,176073.65,2,9.59,6869.88,3469057.54,72444.48,51.61,0.06,6.48,4,26,7.21,6.22,0.36,434041.44
51,19536.26,470153.85,270179.23,37,2,0.2,43484.5,3,0,183,1233.77,0.02,684.03,57111.23,20118.14,114351.78,3,9.11,7870.66,4233059.63,143399.93,39.48,0.75,10.05,7,1,10.1,1.75,0.78,250408.22
19,38821.56,67428.12,240701.68,36,0,0.37,62701.58,2,2,379,1632.38,0.57,686.35,106378.74,27097.02,231294.24,1,0.95,11490.01,3935487.06,68768.16,51.85,0.05,3.89,1,18,10.95,2.96,0.92,117347.92
49,57544.24,628498.94,267177.05,48,2,0.5,49030.13,0,2,115,2547.48,0.21,648.25,140179.6,19332.34,179879.31,1,4.53,12727.22,4201212.39,0.0,43.99,0.93,9.55,7,27,10.3,7.87,0.26,270595.72
40,81310.48,975239.91,376249.44,12,1,0.73,67649.65,1,2,329,2408.1,0.21,776.44,79981.38,19036.15,181824.48,2,7.78,12684.24,4400366.4,125054.23,56.85,0.11,8.07,6,2,9.87,3.72,0.83,406251.16
39,48684.99,1189586.86,328835.97,6,1,0.11,49104.61,1,1,77,1162.87,0.13,717.14,94664.82,10217.32,156922.58,1,9.02,9895.73,4946776.68,63086.14,72.71,0.05,9.1,4,7,11.5,9.87,0.27,454206.46
68,38896.01,392612.6,319532.37,66,2,0.41,54828.34,3,2,166,1577.01,0.19,706.09,109966.26,23681.22,237917.29,0,9.64,9818.33,4384593.28,38301.44,77.49,0.89,10.24,1,20,6.35,5.51,0.34,256630.09
42,87623.14,824174.81,213556.84,19,3,0.49,31920.44,2,0,366,2034.26,0.03,718.51,118886.99,45354.79,189210.61,3,10.89,9448.83,5549421.21,119263.72,64.9,0.1,2.6,9,24,7.0,5.65,0.2,290661.95
39,21039.72,583672.39,178860.73,57,1,0.54,42401.31,3,2,374,2135.91,0.67,646.14,89606.6,20878.63,175963.33,3,10.02,11332.46,3859723.98,64425.2,19.89,0.8,4.52,6,18,8.49,1.33,0.51,201108.34
39,6023.88,673512.91,326424.04,11,2,0.82,65323.11,1,2,163,1602.26,0.4,726.55,84255.63,17329.92,195685.16,3,12.8,13358.78,5015654.01,43484.0,39.71,0.75,11.04,9,15,8.23,9.61,0.84,320769.88
66,58800.29,1361085.84,320083.74,15,0,0.17,46967.31,1,0,124,2285.87,0.56,757.79,79569.52,31401.41,26801.55,3,4.78,9546.71,3501013.96,152456.37,7.12,0.6,2.46,3,21,8.51,2.57,0.53,578899.11
69,39958.92,324257.42,367813.65,35,2,0.81,75956.61,2,0,251,1978.83,0.64,610.97,55736.14,30228.03,163143.24,1,9.8,11597.91,6639144.24,91810.08,45.17,0.38,5.16,3,3,7.24,5.85,0.12,165878.64
59,29575.34,763434.92,201681.55,26,2,0.69,45691.66,0,1,108,454.02,0.97,707.08,69192.88,24390.57,145518.34,1,1.24,6278.71,5020757.87,42596.3,97.03,0.92,10.0,7,7,6.9,4.56,0.25,296888.92
23,64167.13,816923.29,231636.11,65,4,0.56,66798.82,2,1,64,1657.0,0.07,683.14,68117.33,16916.31,231800.89,1,7.46,12558.02,3663393.55,81474.88,64.17,0.87,14.06,5,27,9.06,4.74,0.56,289282.26
32,54876.01,971446.58,118841.27,68,1,0.7,48571.87,1,1,280,1639.86,0.42,654.04,38312.92,31444.27,100927.97,0,4.39,10648.2,6581429.66,185302.52,15.46,0.43,1.13,8,0,11.57,6.79,0.58,349629.52
60,38718.43,724495.79,218602.31,47,3,0.41,65782.05,0,1,154,2406.96,0.25,625.34,139717.79,21209.3,164077.4,1,6.02,6902.25,5122197.41,104494.42,26.86,0.23,7.75,1,3,8.35,6.96,0.58,205893.24
54,24393.91,777012.63,329725.64,56,3,0.14,36978.19,3,0,214,2417.64,0.48,732.6,114382.71,29137.6,284668.83,1,5.64,13207.85,3667697.99,74326.18,6.46,0.27,1.23,4,6,6.26,2.39,0.08,315406.42
50,67449.15,602087.86,212680.37,69,4,0.67,53202.26,1,2,248,996.74,0.92,690.4,105689.08,11807.03,148199.95,3,1.38,6276.35,4342501.21,120055.06,18.24,0.22,5.69,5,24,10.24,5.5,0.75,210939.36
25,63004.02,767281.74,301238.38,61,3,0.52,47306.8,3,2,84,2263.08,0.72,669.64,152181.92,14132.9,56880.83,1,7.27,3175.25,3134434.1,81826.45,48.78,0.54,2.63,7,28,7.75,8.11,0.91,301203.71
61,48016.48,614201.93,234759.75,46,2,0.64,73248.49,0,2,211,1955.62,0.66,707.12,128713.9,20968.8,302175.8,2,14.92,12540.35,3134075.68,79623.7,34.49,0.87,9.74,3,0,7.47,4.99,0.51,125313.51
61,86932.74,855392.97,275924.56,37,4,0.34,66933.94,3,1,294,2075.85,0.44,673.63,68415.37,7647.93,99911.71,2,4.83,11156.11,5950096.47,73745.26,20.4,0.77,11.37,6,23,7.95,2.49,0.72,432083.72
22,28598.3,607597.42,158184.69,20,0,0.91,41511.36,1,0,336,1631.7,0.67,644.8,146935.64,16300.99,77215.54,3,11.17,6366.94,3421829.54,134157.96,14.66,0.8,3.71,6,17,10.34,3.82,0.91,119155.97
56,19489.5,794275.1,256816.76,67,1,0.59,56952.29,2,0,68,1962.9,0.03,686.45,138890.46,7204.61,79974.78,1,8.44,11066.06,2894915.57,107790.18,65.61,0.45,10.69,3,3,10.91,2.91,0.64,347130.62
21,36161.84,692684.3,10709.12,32,1,0.09,48415.23,3,0,329,2690.2,0.59,678.6,55283.13,4552.47,200936.51,2,5.22,13509.63,5262889.36,156889.75,55.81,0.32,6.7,0,19,9.53,2.13,0.67,154079.1
23,49088.28,981512.56,235048.31,33,1,0.45,74253.86,1,2,389,2067.31,0.55,591.29,136111.24,44359.93,240844.6,2,1.8,10783.53,6491673.15,112275.41,84.26,0.76,4.25,2,13,7.93,4.4,0.72,301396.88
62,54866.79,687151.57,119562.14,69,2,0.76,79072.86,1,1,397,1974.54,0.35,648.52,81310.02,13910.25,273228.21,0,3.63,17315.65,5888743.07,161104.02,18.33,0.79,7.85,1,7,7.86,5.87,0.26,250133.65
49,45175.28,256741.88,346479.56,64,0,0.79,38375.32,0,0,231,1712.48,0.2,616.78,139885.93,14789.67,151072.41,3,11.84,7446.96,7249352.7,126003.47,84.8,0.7,5.69,2,26,6.75,1.65,0.58,219187.7
69,57041.11,1015480.38,312192.59,63,4,0.49,72400.54,1,1,196,2631.35,0.81,597.43,86482.13,20802.19,80918.84,2,4.55,3293.03,7405907.57,89602.07,57.79,0.03,3.45,4,17,11.6,6.43,0.84,336890.79
47,24969.21,473566.92,287333.68,7,4,0.89,47650.56,2,0,225,1231.53,0.05,703.38,78666.69,9382.62,110103.85,2,2.59,5767.1,3419539.97,94584.98,26.62,0.59,11.35,0,6,9.83,9.94,0.3,170300.77
64,78875.29,536558.42,371680.5,41,1,0.27,56206.25,2,1,212,1518.82,0.07,646.56,82789.04,14983.32,152350.89,3,5.3,3116.86,4126314.1,173114.88,27.36,0.35,11.96,4,2,6.16,9.68,0.9,196561.01
52,48356.98,551084.68,174086.68,18,0,0.41,60483.81,3,0,224,1197.07,0.44,732.07,61113.27,38344.09,148517.05,1,8.97,16416.69,2615261.6,152152.69,39.04,0.2,12.0,1,24,9.97,8.46,0.62,228749.42
57,72345.92,1043609.52,389789.06,20,0,0.9,87249.09,3,1,96,2120.41,0.25,588.57,40785.75,23581.0,241580.87,3,10.7,9985.18,3104518.63,161870.31,46.01,0.69,5.73,3,20,8.68,3.4,0.42,359288.23
69,56854.51,166081.45,324575.33,65,0,0.9,44942.25,3,0,305,2707.85,0.75,665.11,40.1,29860.82,57767.04,0,6.12,15817.31,5786910.28,59701.99,8.25,0.27,2.54,5,13,11.84,1.2,0.62,195409.89
33,59135.06,1484437.13,231075.58,27,3,0.69,72521.25,3,0,223,1802.72,0.63,649.2,57813.08,35735.93,71916.67,0,7.72,8936.34,4832230.45,24993.25,84.2,0.91,12.61,8,11,10.91,8.5,0.4,454082.82
30,61395.35,964014.2,340849.61,68,3,0.86,42427.43,2,1,152,1358.36,0.77,601.1,205224.93,22106.49,128313.31,0,7.1,7284.73,6247765.77,66273.33,12.15,0.3,4.94,9,14,7.03,1.5,0.84,427290.44
67,58954.17,755809.73,161496.52,30,1,0.09,41391.1,0,1,170,2981.87,0.32,680.25,119130.44,17787.54,175844.29,2,0.63,4809.78,3461476.47,106619.3,48.35,0.56,11.22,5,7,10.32,2.85,0.48,357220.35
